Timestamp,Device ID,Channel,Sensor Name,Sensor ID,Data Type,Unit,Value
2022-06-03T20:24:33.367Z,251af5a0-ce1d-11ec-9f5b-45181495093e,100,RSSI,19bd9b80-d300-11ec-8da3-474359af83d7,rssi,dbm,-119
2022-06-03T20:24:33.367Z,251af5a0-ce1d-11ec-9f5b-45181495093e,1,GPS (1),19b29f00-d300-11ec-9f5b-45181495093e,motion,d,241
2022-06-03T20:24:33.367Z,251af5a0-ce1d-11ec-9f5b-45181495093e,101,SNR,19cdef30-d300-11ec-8da3-474359af83d7,snr,db,-12.5
2022-06-03T20:24:28.520Z,251af5a0-ce1d-11ec-9f5b-45181495093e,100,RSSI,19bd9b80-d300-11ec-8da3-474359af83d7,rssi,dbm,-109
2022-06-03T20:24:28.520Z,251af5a0-ce1d-11ec-9f5b-45181495093e,1,GPS (1),19b29f00-d300-11ec-9f5b-45181495093e,motion,d,240
2022-06-03T20:24:28.520Z,251af5a0-ce1d-11ec-9f5b-45181495093e,101,SNR,19cdef30-d300-11ec-8da3-474359af83d7,snr,db,-1
2022-06-03T20:23:43.429Z,251af5a0-ce1d-11ec-9f5b-45181495093e,1,GPS (1),19b29f00-d300-11ec-9f5b-45181495093e,motion,d,231
2022-06-03T20:23:43.429Z,251af5a0-ce1d-11ec-9f5b-45181495093e,100,RSSI,19bd9b80-d300-11ec-8da3-474359af83d7,rssi,dbm,-113
2022-06-03T20:23:43.429Z,251af5a0-ce1d-11ec-9f5b-45181495093e,101,SNR,19cdef30-d300-11ec-8da3-474359af83d7,snr,db,-7
2022-06-03T20:23:23.364Z,251af5a0-ce1d-11ec-9f5b-45181495093e,1,GPS (1),19b29f00-d300-11ec-9f5b-45181495093e,motion,d,227
2022-06-03T20:23:23.364Z,251af5a0-ce1d-11ec-9f5b-45181495093e,101,SNR,19cdef30-d300-11ec-8da3-474359af83d7,snr,db,-9.5
2022-06-03T20:23:23.364Z,251af5a0-ce1d-11ec-9f5b-45181495093e,100,RSSI,19bd9b80-d300-11ec-8da3-474359af83d7,rssi,dbm,-118
2022-06-03T20:23:13.368Z,251af5a0-ce1d-11ec-9f5b-45181495093e,100,RSSI,19bd9b80-d300-11ec-8da3-474359af83d7,rssi,dbm,-88
2022-06-03T20:23:13.368Z,251af5a0-ce1d-11ec-9f5b-45181495093e,101,SNR,19cdef30-d300-11ec-8da3-474359af83d7,snr,db,-1.5
